scrambleId,competitionId,eventId,roundTypeId,groupId,isExtra,scrambleNum,scramble
610028,HefeiOpen2017,333bf,1,C,0,2,F' U2 L2 U2 B' D2 U2 L2 B2 D2 U' F' D' L B R F' L U2 R Fw' Uw
610029,HefeiOpen2017,333bf,1,C,0,3,F D2 L2 B L2 F2 R2 F' L2 D' B' U R D2 R2 F' L R D' B2 Uw'
610030,HefeiOpen2017,333bf,1,C,1,1,U2 L R' U2 R' D2 B2 D2 F2 L' D2 B U' F2 D R' B L' R2 U' F2 Rw Uw
610031,HefeiOpen2017,333bf,1,C,1,2,D B2 U B2 L2 U' R2 B2 L2 D B2 F' D2 L' D2 L' F' D R2 B Rw
610032,HefeiOpen2017,333bf,f,A,0,1,R2 U' B2 U' B2 R2 U' L2 R U R D2 F2 R D F' D L2 F Rw
610033,HefeiOpen2017,333bf,f,A,0,2,L2 D L2 B2 L2 U' L2 F2 D2 L' R D F L R B L' D' F2 D' Fw' Uw'
610034,HefeiOpen2017,333bf,f,A,0,3,D2 U2 R2 U2 F L2 B2 U2 L' B' L2 D2 R' D B' L B2 F U2 Fw'
610035,HefeiOpen2017,333bf,f,A,1,1,R2 F2 D2 R2 D2 R2 U2 F2 R2 B R F2 D B U R' F R' D' R2 Fw' Uw
610036,HefeiOpen2017,333bf,f,A,1,2,U2 L2 D2 U L2 D F2 U' B2 U' B' L' R2 D' B D R' D U L' Uw
610292,Paraguay2017,333bf,f,A,0,1,U2 F2 L' D2 L' B2 L F2 D2 F2 R' B' U' R' B2 L' D' F L R2 F' Rw Uw
610293,Paraguay2017,333bf,f,A,0,2,R2 D R2 U R2 B2 D2 U' F U2 R' U2 L' R' D' L2 B' U R Uw'
610294,Paraguay2017,333bf,f,A,0,3,L2 F' L2 D2 B' D2 B F2 U2 F2 L' U' F' L R F U' F D2 F Rw' Uw
610433,YunnanOpen2017,333bf,f,A,0,1,D' R2 F2 D' U B2 L2 D' L2 F2 U2 B L U R2 U' B U' R B L Fw Uw'
610434,YunnanOpen2017,333bf,f,A,0,2,R2 D R2 B2 U' F2 U L2 B' R D' L' U2 L' F2 D L' B' U R2 Fw Uw2
610435,YunnanOpen2017,333bf,f,A,0,3,F D2 L2 B' L2 U2 B2 L' R B R2 B' R D2 B' U L R2 Uw2
610436,YunnanOpen2017,333bf,f,A,1,1,L2 D L2 R2 F2 R2 D U2 F2 D L' R2 D' U2 F' L B D B' R' Fw Uw2
610437,YunnanOpen2017,333bf,f,A,1,2,D' F2 R2 U L2 U B2 U' F' D U' R2 B2 D2 B D2 L' B' F2 R' Fw
610883,HamiltonSpring2017,333bf,1,A,0,1,U2 R2 F U2 F' L2 R2 F D2 B F D' R D' B' U R2 D2 F' U' B' Uw'
610884,HamiltonSpring2017,333bf,1,A,0,2,U B2 U2 F2 U B2 L2 D' F2 L2 F' U' R D' F' L D2 L2 R' D2 Rw2
610885,HamiltonSpring2017,333bf,1,A,0,3,B' L2 B' D2 L2 B' D2 L2 R2 B2 R' F R B' L F2 U' R B Rw' Uw'
610886,HamiltonSpring2017,333bf,1,A,1,1,B2 L' F2 R D2 F2 L R U2 B2 U2 B U B' R2 D2 R D B L Fw
610887,HamiltonSpring2017,333bf,1,A,1,2,B R2 F' U2 B D2 L2 F2 R2 F' U' B' R' B' R U F U2 B Rw
610888,HamiltonSpring2017,333bf,1,B,0,1,D2 F L2 B' U2 B' U2 R2 D2 R F D2 B' D F R D2 F D' R' Fw' Uw
610889,HamiltonSpring2017,333bf,1,B,0,2,D L2 B2 F2 D2 U F2 L2 B2 L' F' L D2 B' D2 R' D2 L D' U' Rw
610890,HamiltonSpring2017,333bf,1,B,0,3,D2 L D2 R U2 R B2 D2 R2 B2 R2 U B2 U L' R U' F L' B D2 Fw' Uw
610891,HamiltonSpring2017,333bf,1,B,1,1,L2 D' B2 L2 D R2 B2 F2 D2 F2 U' B L2 B2 U2 R2 D' B R' D2 B Uw'
610892,HamiltonSpring2017,333bf,1,B,1,2,L2 D2 U R2 F2 U' L2 B2 L2 U B F' U L F' U' L2 B' R U' Rw Uw2
610893,HamiltonSpring2017,333bf,f,A,0,1,R2 B D2 B2 U2 B' R2 B' D2 F U F' R B2 U F D2 L R U2 L2 Uw
610894,HamiltonSpring2017,333bf,f,A,0,2,F2 U' L2 D' L2 D2 B2 L2 B2 F' U2 L U F2 D2 L2 B2 L' U Fw
610895,HamiltonSpring2017,333bf,f,A,0,3,D B2 D B2 L2 D2 F2 D2 B2 L2 F2 L B' D U2 R' D' F' D2 R2 F2 Rw' Uw
610896,HamiltonSpring2017,333bf,f,A,1,1,U2 F2 R2 B' D2 L2 R2 B F R2 U L2 D U L F' L' B' U2 B2 Rw
610897,HamiltonSpring2017,333bf,f,A,1,2,U2 R2 F2 U R2 D U' F2 U' L2 U' F' L2 F' L' B' F2 R B D' Rw' Uw
611491,Maryland2017,333bf,f,A,0,1,R2 F2 R' D2 L' D2 B2 L F2 R' B U F2 L2 U R2 D F2 R' B' Rw2
611492,Maryland2017,333bf,f,A,0,2,U2 L' R' B2 L' D2 U2 B2 U2 L2 D R' B U' B' F L' D' F2 L Fw'
611493,Maryland2017,333bf,f,A,0,3,D2 B2 D2 U' L2 D L2 B L2 F L2 D' R2 U' F2 L2 F' U F' Rw' Uw
611494,Maryland2017,333bf,f,A,1,1,L2 R2 D U2 B2 F2 R2 D' R' F2 R' F R B' D R' D L2 D R' Fw Uw'
611495,Maryland2017,333bf,f,A,1,2,R2 U2 R' F2 R D2 F2 L' D2 L D B F2 R F2 U2 R2 U' B' F' Rw' Uw'
611496,Maryland2017,333bf,f,B,0,1,D U' R2 B2 D' F2 D2 U B L' R2 U' L' R' D B' L' D2 R U Rw' Uw2
611497,Maryland2017,333bf,f,B,0,2,R2 U' F2 R2 U F2 R2 D R2 D B' L' F2 U2 F' R2 U R F R2
611498,Maryland2017,333bf,f,B,0,3,D' R2 U2 B2 R2 D F2 L' D' F2 L B2 F L2 U R' F L D' Rw' Uw'
611499,Maryland2017,333bf,f,B,1,1,F2 D2 B2 D2 F' L2 B F' U2 L' B L' D2 R' U L U' R B R2 Uw2
611500,Maryland2017,333bf,f,B,1,2,L2 F' D2 B D2 F' L2 B D' L2 F' D R F L' F L2 R2 D Rw' Uw2
611501,Maryland2017,333bf,f,C,0,1,D2 F' R2 U2 R2 U2 F' L2 R2 B2 U' L2 D' B L' B R' U' F2 L' U Rw' Uw2
611502,Maryland2017,333bf,f,C,0,2,F2 L2 D2 B D2 F' U2 R2 D2 U L F' D2 U' R U2 F2 D' B' D' Fw' Uw'
611503,Maryland2017,333bf,f,C,0,3,F2 D2 L2 R2 D' L2 F2 R2 U2 R2 D B' U B2 L' U' B' R' D2 L U2 Fw' Uw'
611504,Maryland2017,333bf,f,C,1,1,F2 U' R2 D U L2 D2 R2 F L' R B2 F' U F2 L R2 B' Rw2
611505,Maryland2017,333bf,f,C,1,2,U2 R U2 F2 R F2 R2 U2 F2 L D' B2 L U L' U' R' D2 B R Fw' Uw
611769,KharkivCubeDay2017,333bf,f,A,0,1,L2 U' L2 U2 B2 L2 U L2 D' B U2 F R B2 U' L2 D2 L' D' L R Uw
611770,KharkivCubeDay2017,333bf,f,A,0,2,R2 F2 R2 D B2 F2 D' R2 D' B2 U2 L D' R' D L2 B R U2 F D2 Fw' Uw2
611771,KharkivCubeDay2017,333bf,f,A,0,3,R2 D2 F2 R' D2 R2 B2 R F2 D' B' D2 R D' B L R2 F2 D2 F2 Rw Uw
611772,KharkivCubeDay2017,333bf,f,A,1,1,L F2 R D2 L' D2 L' B2 D2 L' R' F D' B F' R B U' R' D2 Rw' Uw2
611773,KharkivCubeDay2017,333bf,f,A,1,2,D' B2 L2 D F2 U' R2 B2 U2 B D' B2 F2 D2 R D2 F' D' U R' Fw Uw2
611774,KharkivCubeDay2017,333bf,f,B,0,1,U2 R2 B2 R2 B D2 R2 B' D2 F D' L U' B U B2 L D' R' D Rw' Uw'
611775,KharkivCubeDay2017,333bf,f,B,0,2,F' D2 F' D2 U2 R2 U2 B2 D2 B' L' D U2 B' L2 R' U2 L2 D F2 Rw' Uw
611776,KharkivCubeDay2017,333bf,f,B,0,3,D2 B2 D' L2 B2 L2 F2 D L2 B' F' U' R' B' L D2 R' D2 R2 U2 Fw Uw'
611777,KharkivCubeDay2017,333bf,f,B,1,1,F' D2 R2 D2 R2 B D2 U2 R2 U' R D2 B2 F D U R' F L D' Fw' Uw
611778,KharkivCubeDay2017,333bf,f,B,1,2,F D2 B2 F' R2 B F2 L2 D2 L' B2 L2 U2 R D' L2 D2 B' L U' Rw' Uw'
611926,KvisselFall2017,333bf,f,A,0,1,F2 U2 F2 U2 L2 U L2 R2 B2 U' R2 F' U2 L F D U B' R D' Rw Uw
611927,KvisselFall2017,333bf,f,A,0,2,F D2 U2 F D2 B2 L2 U2 L2 R2 U' R' F R' F2 L F U R2 F2 D Fw' Uw2
611928,KvisselFall2017,333bf,f,A,0,3,B F U2 F' L2 F R2 F2 U' L2 F2 L' R' D B' U R' F2 U Rw Uw2
611929,KvisselFall2017,333bf,f,A,1,1,B2 R2 B2 R2 D2 R2 B R2 B2 R2 F U' L2 U2 L D2 L U2 B D Rw
611930,KvisselFall2017,333bf,f,A,1,2,B2 D2 F U2 L2 F2 L2 F D2 B' L D L2 D' B2 D L' U' B' D' U' Rw' Uw2
612149,ItalianOpen2017,333bf,1,A,0,1,F2 D L2 R2 F2 L2 D2 R2 U' B' D U' L2 F U2 F L' D B' D' Fw'
612150,ItalianOpen2017,333bf,1,A,0,2,D2 R2 D2 F2 L2 B L2 B' D2 U R B' F2 R' F2 D' B' D B2 Rw' Uw'
612151,ItalianOpen2017,333bf,1,A,0,3,R2 B2 D2 L2 D2 R F2 L' U2 F2 L2 D L D2 F R' F2 L B D Fw'
612152,ItalianOpen2017,333bf,1,A,1,1,B2 L U2 R B2 F2 L2 R' B2 R' D L' U' B D' B' U' B' L B' Rw' Uw'
612153,ItalianOpen2017,333bf,1,A,1,2,U' B2 R2 F2 R2 D F2 D2 L2 B2 U' F L' B2 D' R' U2 B U2 L' F Rw2 Uw
612154,ItalianOpen2017,333bf,1,B,0,1,U2 B F D2 F' U2 R2 B' D2 L' B D' U L' R2 B' R U B' F' Rw Uw
612155,ItalianOpen2017,333bf,1,B,0,2,R D2 L2 R F2 L U2 L' U2 R' B L F' D' U R' F' U' L2 D' F' Uw2
612156,ItalianOpen2017,333bf,1,B,0,3,L2 F D2 B' U2 L2 R2 B2 R2 U F2 D L U B U' R' D' U2 Fw'
612157,ItalianOpen2017,333bf,1,B,1,1,B L2 F2 L2 B L2 U2 L2 U2 R' B' U F L2 D2 U L' R' D B' Rw' Uw2
612158,ItalianOpen2017,333bf,1,B,1,2,B2 L2 F2 R B2 L D2 F2 U' L R' B R2 F2 U L D R2 U2 Rw'
612159,ItalianOpen2017,333bf,1,C,0,1,B2 L2 F2 D' F2 U B2 L2 B' F' R' F R' B2 L2 F R' U' B
612160,ItalianOpen2017,333bf,1,C,0,2,B U2 B2 R2 F U2 B' L2 B' L' R2 D' U' R' F' U' B D2 L2 B' Rw2 Uw
612161,ItalianOpen2017,333bf,1,C,0,3,B' U2 L2 F' U2 R2 B2 F R D' F2 U' F2 R' F2 R' D2 R2 F' Rw' Uw
612162,ItalianOpen2017,333bf,1,C,1,1,F' D2 F' L2 R2 B' R2 F L2 D' L R F' R' F' D' U' R2 B U2 Rw2 Uw2
612163,ItalianOpen2017,333bf,1,C,1,2,B U2 B' L2 D2 B2 R2 D2 F L D' L2 B U L2 F2 L B' R' B' Rw' Uw'
612164,ItalianOpen2017,333bf,1,D,0,1,U2 L D2 R' U2 B2 L F U' F2 L' D2 U L D L' D' F2 Rw' Uw2
612165,ItalianOpen2017,333bf,1,D,0,2,U F2 U' R2 D2 F2 D' R2 B2 F2 L' D2 F2 U F2 L' R2 B' U' R' F' Rw
612166,ItalianOpen2017,333bf,1,D,0,3,B2 D F2 D U2 L2 B2 F2 R U2 R' B R2 B F2 D' B2 D' B2 Rw2
612167,ItalianOpen2017,333bf,1,D,1,1,F L2 R2 U2 B' R2 B' L2 F' L2 U B R F L' U' B D2 B' R B' Rw2 Uw'
612168,ItalianOpen2017,333bf,1,D,1,2,B2 U B2 D U2 B2 R2 U' R2 B' F2 D L2 R' D B' D U' R' U' Rw Uw2
612169,ItalianOpen2017,333bf,f,A,0,1,F2 U' B2 U2 B2 L2 R2 U' F2 R2 F U' R D2 F2 R' D' R D U B Rw2 Uw'
612170,ItalianOpen2017,333bf,f,A,0,2,D' U L2 F2 D B2 U2 L' F2 L F' R U2 B' L D L B2 U2 Rw' Uw
612171,ItalianOpen2017,333bf,f,A,0,3,B2 U F2 U' L2 D F2 D2 U' R D L U L2 B F R D F U2
612172,ItalianOpen2017,333bf,f,A,1,1,R2 D2 B L2 B' L2 U2 B' F' R2 B2 L U2 F2 U F' R D B2 D2 L' Fw' Uw
612173,ItalianOpen2017,333bf,f,A,1,2,D' F2 D' L2 D U2 F2 L2 U L2 R D' B' R F2 D2 B2 R B' U F' Uw'
612692,UtahSpeedcubeSpeedoff2017,333bf,f,A,0,1,D2 L2 D' R2 U' F2 D F2 L' B' R' U F' R' U' B' D R F' U2 Rw2 Uw2
612693,UtahSpeedcubeSpeedoff2017,333bf,f,A,0,2,R2 B' U2 R2 F R2 B R2 F' L' U' L' R' U R' D' R B' U F' Rw2 Uw
612694,UtahSpeedcubeSpeedoff2017,333bf,f,A,0,3,U2 B2 L2 R2 U2 L2 U R2 U2 L' B2 U2 R B2 U' F' U' B' L2 D Rw2 Uw'
612695,UtahSpeedcubeSpeedoff2017,333bf,f,A,1,1,R2 D F2 U R2 D R2 F2 R U2 L2 B D U2 L D2 F R' D U' Rw Uw'
612696,UtahSpeedcubeSpeedoff2017,333bf,f,A,1,2,L2 R2 U F2 U' B2 D' F2 R2 U F' U' F' R' B L D' U F2 D' Rw2 Uw2
612697,UtahSpeedcubeSpeedoff2017,333bf,f,B,0,1,D2 U2 B2 L2 B L2 F' L2 F2 D B' R2 B2 L R' D L Fw' Uw
612698,UtahSpeedcubeSpeedoff2017,333bf,f,B,0,2,R' U2 L D2 B2 L R2 D2 B2 U' F L D' B2 U2 B2 F L R U Fw' Uw
612699,UtahSpeedcubeSpeedoff2017,333bf,f,B,0,3,L2 F' D2 R2 U2 B2 D2 U2 L2 R' D' L2 D2 L D' B R U' L2 Fw' Uw
612700,UtahSpeedcubeSpeedoff2017,333bf,f,B,1,1,D F2 R2 D' B2 D L2 B2 R2 U2 F' U B R' U L D R' U F' U2 Rw2
612701,UtahSpeedcubeSpeedoff2017,333bf,f,B,1,2,R2 U' F2 U L2 B2 U2 B2 D' L' D2 U' L D B' F2 L2 F' L U2 Rw Uw'
612761,NITTrichyOpen2017,333bf,f,A,0,1,L2 F2 U2 R2 F2 R' D2 R B2 R' D2 U B L U2 L2 R2 F' U Rw2
612762,NITTrichyOpen2017,333bf,f,A,0,2,D2 F' D2 U2 B' R2 F2 D R' B2 U F2 L2 F' L' U' L2 B Rw2
612763,NITTrichyOpen2017,333bf,f,A,0,3,U' F2 U2 F2 U' B2 U' F2 R2 F L B2 R2 B' U F R' D2 R2 D2 Rw2
612764,NITTrichyOpen2017,333bf,f,A,1,1,R2 D' F2 U' B2 D' B2 U' L2 D2 F' L' B2 D2 F2 U2 L' F' U' F' Rw
612765,NITTrichyOpen2017,333bf,f,A,1,2,U2 L R2 D2 F2 R F2 U2 R' F D' R' B F L B D' L2 B' U' Fw'
612766,NITTrichyOpen2017,333bf,f,B,0,1,F2 L2 D L2 U R2 U2 L F2 L2 B' D' U' R2 F R' F L2 U2 Rw2 Uw2
612767,NITTrichyOpen2017,333bf,f,B,0,2,F2 R D2 F2 U2 L2 U2 F2 L D' R' F U' L D' B' R D' L U' Rw2
612768,NITTrichyOpen2017,333bf,f,B,0,3,R2 B U2 L2 F R2 B2 D2 F2 R' B2 R2 D' R F' R F2 U2 L2 B' Rw Uw
612769,NITTrichyOpen2017,333bf,f,B,1,1,R' D2 U2 F2 R' B2 D2 R U2 L2 B2 D F2 U R U L' U B' Rw2 Uw2
612770,NITTrichyOpen2017,333bf,f,B,1,2,L' B2 D2 B2 D2 R2 D2 R' F2 U2 L F' U' B' D F2 R U' L' R2 U2
614410,Yeehaw2017,333bf,1,A,0,1,L2 B' R2 U2 R2 B' F L2 D2 F L D' U2 R U2 R' B F2 D' Fw Uw2
614411,Yeehaw2017,333bf,1,A,0,2,R' D2 F2 D2 F2 L R2 B2 L2 U2 B R B2 L F' L2 U' F' U R Fw Uw2
614412,Yeehaw2017,333bf,1,A,0,3,L B2 R' F2 L' B2 U2 R' D2 L2 R' U B F' D B' R U2 B2 L' D' Fw Uw'
614413,Yeehaw2017,333bf,1,A,1,1,U2 B2 L2 U2 L2 F2 D B2 U2 R' B2 L' B2 U B D F2 U R' B Rw2
614414,Yeehaw2017,333bf,1,A,1,2,F' D2 B2 D2 B U2 B' R2 B' F2 R D' F' L R' U' R' B' L' R' Fw' Uw2
614415,Yeehaw2017,333bf,1,B,0,1,F2 L2 R2 F' U2 R2 B F' L2 F' U F' R D U' L R F2 D2 R2 F' Rw2
614416,Yeehaw2017,333bf,1,B,0,2,L B2 R' F2 R D2 L2 D' L' F2 L' R2 B2 D L2 R' B' D' Rw' Uw'
614417,Yeehaw2017,333bf,1,B,0,3,R2 D U L2 D F2 U L B2 D2 R U2 L2 B' D' L U2 F' D Fw' Uw
614418,Yeehaw2017,333bf,1,B,1,1,U2 R2 B2 D2 F2 D' R2 D' L U F D2 U' L' F' D' B2 U' B' Rw' Uw'
614419,Yeehaw2017,333bf,1,B,1,2,L2 U L2 B2 U2 F2 U R F' L' B2 U' R' U F2 D L2 B F' Rw Uw2
614420,Yeehaw2017,333bf,1,C,0,1,F R2 B2 D2 F' U2 F L2 U2 R' D2 L' B' D2 B U L' D' F' D2 Rw' Uw'
614421,Yeehaw2017,333bf,1,C,0,2,L2 U R2 D L2 D' B2 U' L2 B U2 L R2 D' R' D' B2 U2 L' U2 Rw2 Uw2
614422,Yeehaw2017,333bf,1,C,0,3,L' U2 L2 F2 U2 L F2 D2 B2 R' F U' F' U' L' R U' L2 D' B Rw' Uw
614423,Yeehaw2017,333bf,1,C,1,1,F D2 B2 R2 B' L2 U2 L2 F' U B2 L' R' U B' D L' F2 D Fw' Uw'
614424,Yeehaw2017,333bf,1,C,1,2,D' B2 D F2 R2 B2 L2 R2 U2 F2 U R D2 U' R2 B2 F' L2 R B2 F' Uw2
614425,Yeehaw2017,333bf,f,A,0,1,L2 D' R2 U' R2 F2 R2 D U L2 F L2 R' U' R' F R U2 F' D U2 Fw Uw2
614426,Yeehaw2017,333bf,f,A,0,2,L2 B2 U' F2 D2 L2 D L' D F2 R2 U B' R' D' L2 B' D U' Fw' Uw2
614427,Yeehaw2017,333bf,f,A,0,3,D B2 D L2 R2 D U' L2 U' L' R D B2 F' U L2 F R2 B2 D' Fw'
614428,Yeehaw2017,333bf,f,A,1,1,U2 B2 D2 R' B2 R2 F2 L' D2 R D2 F' D L R2 U' F R F L D' Fw'
614429,Yeehaw2017,333bf,f,A,1,2,B2 F2 L B2 F2 D2 R' D2 U2 L' U L U2 L' D2 B F' D B2 D2 B' Rw2
614430,Yeehaw2017,333bf,f,B,0,1,L2 D2 U2 L' U2 R D2 U2 R2 F2 R' D' R' B' R U F2 D L' D' F' Rw' Uw2
614431,Yeehaw2017,333bf,f,B,0,2,L2 D2 R2 D L2 R2 D2 F2 R' B R' F L2 U' R F2 L2 B2 L D' Rw Uw2
614432,Yeehaw2017,333bf,f,B,0,3,F2 D' B2 U' R2 F D2 U B2 D U' L F R' B2 L2 U Fw Uw2
614433,Yeehaw2017,333bf,f,B,1,1,L' U2 L B2 L' U B2 L' D B2 F' L B' D2 F' L' Uw'
614434,Yeehaw2017,333bf,f,B,1,2,U2 B R2 B D2 U2 B' D2 R2 B' U2 R' U2 F R B D R' F U F' Rw2 Uw2
614435,Yeehaw2017,333bf,f,C,0,1,U' R2 B2 D' B2 F2 L2 R' F' U L2 R' F L R' D U F R Uw'
614436,Yeehaw2017,333bf,f,C,0,2,U2 R2 U2 L2 F' L2 D2 F' D2 R F2 R' F2 L' D' B F' U' F2 U' Rw
614437,Yeehaw2017,333bf,f,C,0,3,U2 B2 U R2 F2 D' L2 D2 F2 R F D R U B L F2 U L2 D Rw Uw'
614438,Yeehaw2017,333bf,f,C,1,1,F R2 D2 F D2 L2 U2 F' L2 R B2 L2 B D L2 F' D2 U2 L' U Rw Uw'
614439,Yeehaw2017,333bf,f,C,1,2,L' F2 R' F2 D2 R D2 B2 D2 L' R U F D B D' R F2 R B' U2 Fw Uw2
614562,BelgorodOpen2017,333bf,f,A,0,1,L2 D2 F2 D F2 U B2 U' B2 F2 L2 F R D2 L' D2 B2 D2 B' U' Rw Uw
614563,BelgorodOpen2017,333bf,f,A,0,2,B2 D' R2 U' L2 U L2 F2 D' L2 F D2 R' B F D U2 L F' R' D' Fw'
614564,BelgorodOpen2017,333bf,f,A,0,3,U2 R2 D2 F2 D' F2 U F D2 R B D R D2 R B' U F2 Uw
614565,BelgorodOpen2017,333bf,f,A,1,1,B2 R F2 R2 D2 L2 U2 B2 L' F' U B L D R2 B' L' F R2 U' Rw' Uw
614566,BelgorodOpen2017,333bf,f,A,1,2,U2 R' F2 R D2 L' B2 R2 D2 U2 F' R' U' F D' U2 L B' F2 R Uw'
614567,BelgorodOpen2017,333bf,f,B,0,1,D B2 D' L2 D L2 B2 D B2 L2 D2 F L' B' L R D' L' D2 R2 Fw Uw'
614568,BelgorodOpen2017,333bf,f,B,0,2,U2 R2 B2 L F2 R2 D2 L' R2 B L2 F D' F D2 L F' L' F' Uw
614569,BelgorodOpen2017,333bf,f,B,0,3,F2 D2 L2 D2 R2 F2 D2 L F2 L F D' B' R2 B' L F L2 R D' Rw' Uw2
614570,BelgorodOpen2017,333bf,f,B,1,1,B' D2 U2 B' R2 B2 D2 L2 D2 F' U F' D B2 R' B U' R D2 R2 D2 Fw' Uw
614571,BelgorodOpen2017,333bf,f,B,1,2,F' R2 B2 R2 D2 F' D2 F2 U2 F2 R' B U L' F D' R' U2 L B U Fw Uw2
614572,BelgorodOpen2017,333bf,f,C,0,1,R2 U2 L' F2 L' F2 D2 U2 L2 B2 R' D' F2 R' B' L' U F U' L2 F2 Rw2 Uw
614573,BelgorodOpen2017,333bf,f,C,0,2,F' L2 F' R2 D2 B2 L2 F R B F2 R2 B D B' D2 F' R F Rw Uw
614574,BelgorodOpen2017,333bf,f,C,0,3,L2 F2 D' B2 F2 L2 U' B2 U B' D' R U L2 F2 L U B F' R' U2 Rw'
614575,BelgorodOpen2017,333bf,f,C,1,1,L2 F2 R U2 L B2 F2 L F2 U2 B2 F L' B' L D B' R' B' D Fw
614576,BelgorodOpen2017,333bf,f,C,1,2,R2 F2 D2 L2 U' B2 U F2 D' B D R B2 U' B' U2 L2 B2 L' Fw'
614885,SilentSwapOpen2017,333bf,1,A,0,1,B2 L2 U2 B2 U2 B2 R' B2 L B L B' L2 F D B L2 F' D L Fw
614886,SilentSwapOpen2017,333bf,1,A,0,2,D' U' B2 U' R2 B2 F2 R D2 F2 R2 F D B D2 L2 F2 U L' Uw2
614887,SilentSwapOpen2017,333bf,1,A,0,3,L2 U B2 R2 B2 L2 F2 D' L D' U' L' R F' D U2 L' D' F' Uw2
614888,SilentSwapOpen2017,333bf,1,A,1,1,R2 D2 F L2 B R2 F' U2 R2 B L2 D' U' L' D' F2 R U2 B F' D2 Rw' Uw
614889,SilentSwapOpen2017,333bf,1,A,1,2,B2 U2 L2 B2 L R2 U2 R' B2 D' L U R2 D' F2 L' B D2 B2 F Rw Uw'
614890,SilentSwapOpen2017,333bf,1,B,0,1,D' R2 B2 L2 F2 D2 L2 U R2 U2 L F2 D' B D2 U L' F L' D B' Uw
614891,SilentSwapOpen2017,333bf,1,B,0,2,B' L2 B L2 D2 U2 B2 D2 L2 F2 R' F' L U' B F D2 R2 B U Rw' Uw'
614892,SilentSwapOpen2017,333bf,1,B,0,3,D L2 F2 U2 L2 D' R2 D' F2 L U' B' F2 U' F' D2 L' F U F Rw2 Uw2
614893,SilentSwapOpen2017,333bf,1,B,1,1,L2 B U2 B2 L2 D2 R2 U2 R' B' D B' R U B2 F2 U L R' Fw' Uw
614894,SilentSwapOpen2017,333bf,1,B,1,2,R2 U' L2 F2 D' L2 R2 B2 R2 U' L' B2 R2 F' U2 F' L' B' U2 B Rw Uw
614895,SilentSwapOpen2017,333bf,2,A,0,1,B2 R2 U2 F D2 R2 B R2 D2 U2 R B' F2 U B2 L' B D' B2 D Rw2 Uw
614896,SilentSwapOpen2017,333bf,2,A,0,2,F2 U2 L2 B F2 R2 B' R2 D2 R F' D2 L2 U F' U2 L' R' F' L2 Uw2
614897,SilentSwapOpen2017,333bf,2,A,0,3,F' D2 F U2 B2 R2 F2 U2 L2 U' L' D2 U2 L U F2 R B2 L U' Rw Uw
614898,SilentSwapOpen2017,333bf,2,A,1,1,U2 F2 D' U F2 L2 R2 U B2 L2 R B2 U2 F' R' B' D L' D2 B' Rw' Uw'
614899,SilentSwapOpen2017,333bf,2,A,1,2,U2 R' U2 B2 U2 L' U2 B2 L' F2 D' B2 F R' D2 U' L2 B2 L R Fw' Uw
614900,SilentSwapOpen2017,333bf,2,B,0,1,D L2 U2 F2 L2 R2 U' L2 U L2 B2 L' B2 R' F' L2 U B D' U2 Rw2 Uw'
614901,SilentSwapOpen2017,333bf,2,B,0,2,D B2 F2 D2 L' U B R2 B' L D2 B' F' D' R2 U2 Fw Uw
614902,SilentSwapOpen2017,333bf,2,B,0,3,B' U2 L2 B L2 F R2 F U2 F U' F' R' B' F L D F' D F2 U' Fw Uw'
614903,SilentSwapOpen2017,333bf,2,B,1,1,B2 F L2 B' D2 B2 F' R2 D' R' U' F R D' R' D L' B2 U Fw Uw'
614904,SilentSwapOpen2017,333bf,2,B,1,2,U2 L2 D2 L' R' B2 D2 R U2 B' U R' D' B' F2 U F2 L2 U' L' Fw' Uw2
614905,SilentSwapOpen2017,333bf,f,A,0,1,R2 B2 F2 U R2 F2 L2 B2 U F L' D' L2 R' U' L' B' L2 D2 L' Fw'
614906,SilentSwapOpen2017,333bf,f,A,0,2,D2 L2 D2 B2 U2 B2 R2 B' U2 F' L' R2 U' R' F' L B2 U B' F' U' Rw Uw'
614907,SilentSwapOpen2017,333bf,f,A,0,3,L2 D2 R' F2 R U2 R D2 B L' D R' U L F' U B' D2 R2 Uw2
614908,SilentSwapOpen2017,333bf,f,A,1,1,U L2 U R2 U' F2 D R2 U2 F2 L' D' R' F' D' L2 D2 B D L' Uw2
614909,SilentSwapOpen2017,333bf,f,A,1,2,F2 R B2 L' F2 U2 B2 F2 R' D2 R B' U B D' F' R D' B2 U L2 Uw
615042,TathvaCubeOpen2017,333bf,f,A,0,1,U' F2 L2 U' R2 F2 D2 U' B2 L B' F2 D' B2 U L2 F L' F2 Rw2 Uw
615043,TathvaCubeOpen2017,333bf,f,A,0,2,L' R B2 F2 D2 R' D2 B2 R2 B U' F R' D U' L F' D2 F2 D Rw' Uw'
615044,TathvaCubeOpen2017,333bf,f,A,0,3,B' R2 B' U2 B2 L2 U2 B R2 D2 L' D L D2 L R2 F U' L F Rw' Uw'
615045,TathvaCubeOpen2017,333bf,f,A,1,1,F D2 B2 F' L2 B' U2 B2 U' B' F U F' D' U2 B' D2 R D Rw' Uw'
615046,TathvaCubeOpen2017,333bf,f,A,1,2,B U2 B U2 F2 R2 B2 L D B' L' R' D' F2 R' D R' B' D Fw' Uw
